,水温,Ph,溶解氧(mg/L),浊度(NTU),电导率(uS/cm)
6597,0.589285714,0.401941748,0.607026675,0.0496963,0.274063189
6598,0.584821429,0.396116505,0.601171113,0.036443954,0.290227774
6599,0.575892857,0.380582524,0.569290826,0.043346218,0.294636297
6600,0.575892857,0.365048544,0.544567339,0.040861403,0.304188097
6601,0.575892857,0.351456311,0.527000651,0.038928769,0.311535636
6602,0.566964286,0.357281553,0.549772284,0.041413584,0.313005143
6603,0.5625,0.347572816,0.554977228,0.051352844,0.316678913
6604,0.571428571,0.355339806,0.543266103,0.047763666,0.310800882
6605,0.571428571,0.361165049,0.547820429,0.045278851,0.325495959
6606,0.5625,0.365048544,0.551724138,0.038376588,0.323291697
6607,0.558035714,0.355339806,0.546519193,0.048591938,0.321087436
6608,0.566964286,0.355339806,0.531554977,0.048591938,0.320352682
6609,0.566964286,0.353398058,0.53415745,0.046935395,0.324026451
6610,0.5625,0.355339806,0.530253741,0.034235229,0.328434974
6611,0.558035714,0.341747573,0.52049447,0.042241855,0.332108744
6612,0.566964286,0.374757282,0.556929083,0.045278851,0.335782513
6613,0.575892857,0.380582524,0.569941444,0.048315848,0.337252021
6614,0.571428571,0.388349515,0.597918022,0.038100497,0.338721528
6615,0.575892857,0.390291262,0.592713077,0.047211485,0.337986774
6616,0.584821429,0.398058252,0.590761223,0.048868029,0.332843497
6617,0.584821429,0.403883495,0.603122967,0.048591938,0.33137399
6618,0.580357143,0.417475728,0.631750163,0.036996135,0.330639236
6619,0.575892857,0.411650485,0.614834092,0.045554942,0.326230713
6620,0.575892857,0.405825243,0.596616786,0.049144119,0.324761205
6621,0.575892857,0.39223301,0.572543917,0.048591938,0.321087436
6622,0.566964286,0.384466019,0.579700716,0.039204859,0.325495959
6623,0.558035714,0.378640777,0.570592062,0.046659304,0.336517267
6624,0.5625,0.380582524,0.560182173,0.047211485,0.337986774
6625,0.558035714,0.370873786,0.549121666,0.048039757,0.335782513
6626,0.553571429,0.368932039,0.550422902,0.040033131,0.337252021
6627,0.549107143,0.359223301,0.541314249,0.047487576,0.337986774
6628,0.558035714,0.349514563,0.527651269,0.047211485,0.339456282
6629,0.558035714,0.337864078,0.499674691,0.040033131,0.335047759
6630,0.549107143,0.326213592,0.491867274,0.02981778,0.332108744
6631,0.544642857,0.312621359,0.494469746,0.037824406,0.334313005
6632,0.558035714,0.312621359,0.487312947,0.038100497,0.334313005
6633,0.553571429,0.339805825,0.519843852,0.050524572,0.333578251
6634,0.544642857,0.359223301,0.53415745,0.038652678,0.335782513
6635,0.544642857,0.355339806,0.545868575,0.049972391,0.336517267
6636,0.549107143,0.365048544,0.554977228,0.051352844,0.332108744
6637,0.553571429,0.368932039,0.55432661,0.049972391,0.334313005
6638,0.549107143,0.384466019,0.575146389,0.038652678,0.335047759
6639,0.549107143,0.382524272,0.583604424,0.048039757,0.338721528
6640,0.558035714,0.384466019,0.577748861,0.048591938,0.339456282
6641,0.558035714,0.372815534,0.549121666,0.042241855,0.337986774
6642,0.549107143,0.368932039,0.541314249,0.032302595,0.335047759
6643,0.540178571,0.365048544,0.557579701,0.045002761,0.336517267
6644,0.544642857,0.370873786,0.558880937,0.047487576,0.334313005
6645,0.540178571,0.380582524,0.570592062,0.054113749,0.337986774
6646,0.53125,0.378640777,0.565387118,0.040585312,0.339456282
6647,0.526785714,0.366990291,0.554977228,0.051628934,0.341660544
6648,0.526785714,0.363106796,0.55432661,0.051905025,0.341660544
6649,0.526785714,0.359223301,0.544567339,0.050248482,0.337252021
6650,0.526785714,0.353398058,0.528301887,0.040033131,0.333578251
6651,0.517857143,0.345631068,0.53415745,0.04942021,0.337252021
6652,0.526785714,0.34368932,0.532205595,0.051076753,0.339456282
6653,0.517857143,0.332038835,0.515289525,0.048868029,0.340191036
6654,0.517857143,0.316504854,0.480806766,0.030646052,0.332843497
6655,0.508928571,0.299029126,0.491867274,0.040585312,0.339456282
6656,0.517857143,0.299029126,0.491216656,0.041413584,0.334313005
6657,0.522321429,0.32815534,0.513988289,0.051076753,0.332108744
6658,0.513392857,0.341747573,0.508783344,0.041689674,0.33137399
6659,0.504464286,0.33592233,0.519843852,0.050800663,0.333578251
6660,0.522321429,0.341747573,0.519843852,0.050800663,0.332843497
6661,0.513392857,0.34368932,0.525048796,0.051905025,0.334313005
6662,0.504464286,0.355339806,0.522446324,0.042517946,0.329169728
6663,0.5,0.345631068,0.529603123,0.051628934,0.330639236
6664,0.504464286,0.351456311,0.530253741,0.052733297,0.329904482
6665,0.5,0.333980583,0.512036435,0.048868029,0.329904482
6666,0.504464286,0.32815534,0.496421601,0.033959139,0.323291697
6667,0.495535714,0.341747573,0.536759922,0.050800663,0.320352682
6668,0.5,0.347572816,0.533506831,0.055770293,0.320352682
6669,0.5,0.34368932,0.530253741,0.056046383,0.320352682
6670,0.495535714,0.347572816,0.528301887,0.045278851,0.317413666
6671,0.491071429,0.339805825,0.531554977,0.055494202,0.32182219
6672,0.491071429,0.33592233,0.526350033,0.059911651,0.328434974
6673,0.491071429,0.337864078,0.504229018,0.044174489,0.324026451
6674,0.486607143,0.302912621,0.491216656,0.043898399,0.324026451
6675,0.491071429,0.293203883,0.485361093,0.04445058,0.323291697
6676,0.491071429,0.287378641,0.454782043,0.033959139,0.323291697
6677,0.482142857,0.269902913,0.471698113,0.040861403,0.329904482
6678,0.486607143,0.267961165,0.467794405,0.042794036,0.340191036
6679,0.486607143,0.293203883,0.500325309,0.083103258,0.390154298
6680,0.491071429,0.304854369,0.493819128,0.092766427,0.417340191
6681,0.486607143,0.299029126,0.503578399,0.113197129,0.440852314
6682,0.491071429,0.32815534,0.528301887,0.101049144,0.425422483
6683,0.513392857,0.363106796,0.557579701,0.070955273,0.397501837
6684,0.513392857,0.363106796,0.55107352,0.083655439,0.393093314
6685,0.513392857,0.372815534,0.560832791,0.077857537,0.383541514
6686,0.513392857,0.372815534,0.557579701,0.080894533,0.38280676
6687,0.526785714,0.396116505,0.591411841,0.05935947,0.365907421
6688,0.526785714,0.394174757,0.594014314,0.062672557,0.364437913
6689,0.513392857,0.388349515,0.581001952,0.063224738,0.365907421
6690,0.5,0.374757282,0.560832791,0.069850911,0.379867744
6691,0.508928571,0.366990291,0.55107352,0.064881281,0.389419544
6692,0.5,0.345631068,0.535458686,0.080618443,0.418809699
6693,0.486607143,0.324271845,0.515940143,0.09387079,0.46289493
6694,0.482142857,0.314563107,0.510735198,0.09414688,0.486407054
6695,0.495535714,0.322330097,0.508132726,0.083655439,0.486407054
6696,0.486607143,0.314563107,0.509433962,0.085864163,0.486407054
6697,0.477678571,0.297087379,0.497722837,0.072887907,0.492285084
6698,0.473214286,0.289320388,0.484059857,0.065433462,0.4856723
6699,0.491071429,0.283495146,0.463890696,0.052181115,0.46289493
6700,0.482142857,0.26407767,0.469095641,0.056598564,0.452608376
6701,0.46875,0.252427184,0.47950553,0.056874655,0.450404115
6702,0.46875,0.244660194,0.478854912,0.063500828,0.460690669
6703,0.482142857,0.287378641,0.484710475,0.11871894,0.557678178
6704,0.477678571,0.283495146,0.500325309,0.131419105,0.552534901
6705,0.46875,0.295145631,0.519193234,0.127277747,0.520205731
6706,0.473214286,0.314563107,0.52374756,0.103257869,0.493019838
6707,0.495535714,0.357281553,0.554977228,0.081170624,0.486407054
6708,0.495535714,0.361165049,0.566037736,0.103533959,0.500367377
6709,0.482142857,0.380582524,0.592062459,0.110160133,0.51800147
6710,0.477678571,0.380582524,0.592713077,0.116510215,0.518736223
6711,0.5,0.372815534,0.567338972,0.066537824,0.505510654
6712,0.495535714,0.380582524,0.592062459,0.105466593,0.5143277
6713,0.477678571,0.386407767,0.596616786,0.110712314,0.512858193
6714,0.477678571,0.378640777,0.589459987,0.108503589,0.515062454
6715,0.495535714,0.380582524,0.575797007,0.090281612,0.510653931
6716,0.486607143,0.370873786,0.571242681,0.107399227,0.520940485
6717,0.46875,0.366990291,0.577748861,0.108503589,0.520940485
6718,0.46875,0.357281553,0.567338972,0.114853672,0.528288024
6719,0.486607143,0.337864078,0.530904359,0.125069023,0.592211609
6720,0.477678571,0.318446602,0.525699414,0.13390392,0.59808964
6721,0.46875,0.299029126,0.524398178,0.13362783,0.608376194
6722,0.464285714,0.281553398,0.504229018,0.129762562,0.598824394
6723,0.486607143,0.27184466,0.478204294,0.107399227,0.592946363
6724,0.473214286,0.250485437,0.481457385,0.128382109,0.593681117
6725,0.464285714,0.238834951,0.488614183,0.127553838,0.590742101
6726,0.459821429,0.27184466,0.504879636,0.261457758,0.592211609
6727,0.46875,0.287378641,0.499024073,0.204583103,0.604702425
6728,0.477678571,0.275728155,0.508783344,0.270016565,0.634092579
6729,0.46875,0.281553398,0.521795706,0.271120928,0.681116826
6730,0.473214286,0.295145631,0.525048796,0.232192159,0.654665687
6731,0.491071429,0.326213592,0.521795706,0.135836554,0.603967671
6732,0.486607143,0.330097087,0.538061158,0.150469354,0.581190301
6733,0.482142857,0.339805825,0.548471047,0.15323026,0.576047024
6734,0.482142857,0.332038835,0.540013012,0.12893429,0.577516532
6735,0.5,0.372815534,0.572543917,0.133351739,0.57531227
6736,0.5,0.370873786,0.569290826,0.127553838,0.576047024
6737,0.5,0.368932039,0.569941444,0.131143015,0.576781778
6738,0.477678571,0.361165049,0.563435264,0.150193263,0.586333578
6739,0.495535714,0.363106796,0.560182173,0.111264495,0.580455547
6740,0.486607143,0.351456311,0.549121666,0.124792932,0.586333578
6741,0.46875,0.34368932,0.552374756,0.143843181,0.592211609
6742,0.464285714,0.33592233,0.547169811,0.131695196,0.595150625
6743,0.482142857,0.341747573,0.531554977,0.109607951,0.587803086
6744,0.473214286,0.330097087,0.53741054,0.13362783,0.592211609
6745,0.459821429,0.32815534,0.534808068,0.130038653,0.59808964
6746,0.459821429,0.322330097,0.538061158,0.129762562,0.59808964
6747,0.473214286,0.304854369,0.497072219,0.081446715,0.590007348
6748,0.46875,0.283495146,0.497072219,0.088348978,0.595885378
6749,0.450892857,0.269902913,0.500325309,0.092490337,0.595885378
6750,0.446428571,0.302912621,0.52374756,0.117614578,0.59808964
6751,0.46875,0.318446602,0.515940143,0.099944782,0.591476855
6752,0.464285714,0.312621359,0.52049447,0.117062396,0.596620132
6753,0.459821429,0.314563107,0.528301887,0.120651574,0.601028655
6754,0.46875,0.32815534,0.543266103,0.12396466,0.597354886
6755,0.495535714,0.347572816,0.53415745,0.095803424,0.590007348
6756,0.495535714,0.341747573,0.543916721,0.112644948,0.592946363
6757,0.491071429,0.351456311,0.558230319,0.113473219,0.595150625
6758,0.5,0.355339806,0.560832791,0.115405853,0.583394563
6759,0.53125,0.353398058,0.538711776,0.085864163,0.559147686
6760,0.522321429,0.339805825,0.536109304,0.105742684,0.568699486
6761,0.495535714,0.324271845,0.528952505,0.111816676,0.582659809
6762,0.482142857,0.316504854,0.52374756,0.111540585,0.587068332
6763,0.495535714,0.310679612,0.49316851,0.091385975,0.586333578
6764,0.486607143,0.302912621,0.504229018,0.103257869,0.591476855
6765,0.473214286,0.299029126,0.519193234,0.112092766,0.595150625
6766,0.46875,0.295145631,0.513988289,0.105742684,0.599559148
6767,0.486607143,0.297087379,0.486011711,0.085311982,0.593681117
6768,0.482142857,0.281553398,0.491867274,0.10381005,0.595885378
6769,0.46875,0.244660194,0.474951204,0.086692435,0.609110948
6770,0.464285714,0.217475728,0.454782043,0.075648813,0.623071271
6771,0.477678571,0.2,0.416395576,0.062948647,0.623806025
6772,0.473214286,0.186407767,0.430709174,0.071783545,0.625275533
6773,0.464285714,0.182524272,0.438516591,0.080342352,0.625275533
6774,0.464285714,0.180582524,0.441769681,0.104638321,0.625275533
6775,0.473214286,0.233009709,0.453480807,0.128106019,0.616458486
6776,0.473214286,0.231067961,0.473649967,0.170623965,0.610580456
6777,0.464285714,0.246601942,0.480156148,0.151849807,0.610580456
6778,0.46875,0.267961165,0.50683149,0.156543346,0.562086701
6779,0.486607143,0.295145631,0.498373455,0.104638321,0.501836885
6780,0.486607143,0.295145631,0.522446324,0.124516842,0.490815577
6781,0.477678571,0.308737864,0.533506831,0.139977913,0.504041146
6782,0.477678571,0.322330097,0.541314249,0.127001657,0.501836885
6783,0.491071429,0.316504854,0.519843852,0.073440088,0.498163115
6784,0.486607143,0.289320388,0.505530254,0.080066262,0.501102131
6785,0.473214286,0.277669903,0.506180872,0.074820541,0.501836885
6786,0.46875,0.308737864,0.532205595,0.111264495,0.509184423
6787,0.482142857,0.324271845,0.517891997,0.09387079,0.506980162
6788,0.477678571,0.308737864,0.522446324,0.106018774,0.503306392
6789,0.46875,0.291262136,0.510735198,0.148812811,0.532696547
6790,0.464285714,0.27184466,0.511385817,0.210381005,0.578251286
6791,0.477678571,0.25631068,0.47950553,0.182219768,0.611315209
6792,0.473214286,0.229126214,0.485361093,0.191606847,0.614988979
6793,0.464285714,0.217475728,0.476903058,0.153782441,0.609845702
6794,0.459821429,0.20776699,0.475601822,0.149364992,0.609110948
6795,0.473214286,0.20776699,0.450878334,0.12368857,0.610580456
6796,0.46875,0.196116505,0.460637606,0.14356709,0.612784717
6797,0.455357143,0.19223301,0.47950553,0.146327996,0.608376194
6798,0.450892857,0.221359223,0.494469746,0.254831585,0.592211609
6799,0.46875,0.240776699,0.470396877,0.146327996,0.57531227
6800,0.464285714,0.234951456,0.486662329,0.179182772,0.573842763
6801,0.459821429,0.236893204,0.497722837,0.165930425,0.574577517
6802,0.459821429,0.242718447,0.500325309,0.159580342,0.573842763
6803,0.473214286,0.26407767,0.471698113,0.117614578,0.568699486
6804,0.473214286,0.266019417,0.487963565,0.13859746,0.563556209
6805,0.473214286,0.283495146,0.519843852,0.137217007,0.534166054
6806,0.477678571,0.295145631,0.527000651,0.136388736,0.526818516
6807,0.504464286,0.32038835,0.525048796,0.106018774,0.498163115
6808,0.5,0.295145631,0.521795706,0.126725566,0.501102131
6809,0.482142857,0.267961165,0.504229018,0.094422971,0.504041146
6810,0.477678571,0.238834951,0.488614183,0.085035892,0.502571639
6811,0.495535714,0.223300971,0.458685751,0.060463832,0.496693608
6812,0.486607143,0.254368932,0.508132726,0.136940917,0.506245408
6813,0.46875,0.258252427,0.511385817,0.155162893,0.512858193
6814,0.464285714,0.260194175,0.515940143,0.157095527,0.515797208
6815,0.477678571,0.258252427,0.484059857,0.120099393,0.510653931
6816,0.46875,0.234951456,0.48991542,0.130038653,0.51800147
6817,0.450892857,0.20776699,0.482108003,0.109884042,0.518736223
6818,0.446428571,0.196116505,0.483409239,0.090281612,0.519470977
6819,0.46875,0.19223301,0.450878334,0.06929873,0.512858193
6820,0.455357143,0.180582524,0.463240078,0.086692435,0.51800147
6821,0.4375,0.180582524,0.477553676,0.090005522,0.520205731
6822,0.433035714,0.176699029,0.474951204,0.089729431,0.520940485
6823,0.455357143,0.231067961,0.475601822,0.110712314,0.513592946
6824,0.455357143,0.223300971,0.487312947,0.145499724,0.516531962
6825,0.450892857,0.227184466,0.503578399,0.142738818,0.51800147
6826,0.450892857,0.225242718,0.499674691,0.144671452,0.521675239
6827,0.46875,0.246601942,0.473649967,0.105742684,0.521675239
6828,0.482142857,0.27184466,0.514638907,0.124516842,0.520205731
6829,0.473214286,0.262135922,0.524398178,0.130314743,0.52755327
6830,0.482142857,0.304854369,0.553025374,0.129486472,0.528288024
6831,0.522321429,0.332038835,0.536109304,0.100496963,0.51800147
6832,0.513392857,0.316504854,0.543916721,0.118166759,0.525349008
6833,0.482142857,0.304854369,0.543266103,0.130590834,0.529757531
6834,0.473214286,0.287378641,0.530904359,0.148812811,0.535635562
6835,0.495535714,0.285436893,0.497072219,0.09911651,0.525349008
6836,0.482142857,0.267961165,0.514638907,0.150469354,0.538574578
6837,0.459821429,0.254368932,0.521795706,0.155715075,0.548861132
6838,0.450892857,0.236893204,0.519843852,0.16316952,0.552534901
6839,0.473214286,0.213592233,0.469746259,0.094422971,0.545922116
6840,0.459821429,0.186407767,0.47625244,0.104362231,0.549595885
6841,0.441964286,0.174757282,0.481457385,0.102981778,0.554004409
6842,0.4375,0.166990291,0.471047495,0.102153506,0.556943424
6843,0.459821429,0.161165049,0.444372154,0.073716179,0.548126378
6844,0.446428571,0.155339806,0.467143787,0.094422971,0.549595885
6845,0.428571429,0.155339806,0.466493169,0.094422971,0.551065393
6846,0.424107143,0.157281553,0.483409239,0.143290999,0.54665687
6847,0.441964286,0.19223301,0.467794405,0.116510215,0.53710507
6848,0.4375,0.182524272,0.484710475,0.134180011,0.541513593
6849,0.428571429,0.186407767,0.500325309,0.146880177,0.531961793
6850,0.428571429,0.194174757,0.504879636,0.139149641,0.5238795
6851,0.446428571,0.201941748,0.463240078,0.100496963,0.518736223
6852,0.446428571,0.2,0.483409239,0.131143015,0.517266716
6853,0.441964286,0.209708738,0.501626545,0.114853672,0.51800147
6854,0.441964286,0.221359223,0.491867274,0.11374931,0.520205731
6855,0.450892857,0.236893204,0.480806766,0.095527333,0.518736223
6856,0.433035714,0.269902913,0.55107352,0.11871894,0.492285084
6857,0.477678571,0.289320388,0.53741054,0.096907786,0.484202792
6858,0.473214286,0.273786408,0.521145088,0.087244616,0.481263777
6859,0.473214286,0.234951456,0.488614183,0.057979017,0.489346069
6860,0.464285714,0.236893204,0.51008458,0.120375483,0.501102131
6861,0.441964286,0.244660194,0.521795706,0.118442849,0.498897869
6862,0.433035714,0.231067961,0.513337671,0.104362231,0.506245408
6863,0.450892857,0.229126214,0.478204294,0.082827167,0.5047759
6864,0.441964286,0.209708738,0.48991542,0.102153506,0.503306392
6865,0.428571429,0.186407767,0.482108003,0.0789619,0.506245408
6866,0.424107143,0.168932039,0.476903058,0.069574821,0.502571639
6867,0.446428571,0.159223301,0.44892648,0.054113749,0.4952241
6868,0.433035714,0.155339806,0.466493169,0.074544451,0.493754592
6869,0.419642857,0.151456311,0.473649967,0.073716179,0.495958854
6870,0.415178571,0.178640777,0.491867274,0.114853672,0.503306392
6871,0.4375,0.19223301,0.47625244,0.085588073,0.507714916
6872,0.433035714,0.186407767,0.497072219,0.107951408,0.517266716
6873,0.424107143,0.19223301,0.503578399,0.110160133,0.522409993
6874,0.424107143,0.196116505,0.515289525,0.105742684,0.525349008
6875,0.446428571,0.211650485,0.487312947,0.086692435,0.51800147
6876,0.450892857,0.20776699,0.505530254,0.104638321,0.506980162
6877,0.441964286,0.217475728,0.516590761,0.104362231,0.498163115
6878,0.4375,0.223300971,0.519843852,0.102705687,0.491550331
6879,0.46875,0.258252427,0.514638907,0.071783545,0.454812638
6880,0.46875,0.248543689,0.52049447,0.086416345,0.456282145
6881,0.450892857,0.25631068,0.532205595,0.087244616,0.455547392
6882,0.446428571,0.242718447,0.523096942,0.088625069,0.458486407
6883,0.455357143,0.231067961,0.487963565,0.070403092,0.465099192
6884,0.450892857,0.213592233,0.499674691,0.086692435,0.467303453
6885,0.4375,0.205825243,0.502927781,0.091385975,0.470977223
6886,0.433035714,0.2,0.51008458,0.088348978,0.471711976
6887,0.450892857,0.188349515,0.474300586,0.058531198,0.469507715
6888,0.441964286,0.161165049,0.470396877,0.109884042,0.479059515
6889,0.433035714,0.147572816,0.471047495,0.071507454,0.486407054
6890,0.428571429,0.141747573,0.472999349,0.064881281,0.489346069
6891,0.441964286,0.132038835,0.424853611,0.051076753,0.486407054
6892,0.4375,0.12815534,0.455432661,0.059083379,0.483468038
6893,0.428571429,0.133980583,0.456083279,0.060187742,0.473916238
6894,0.428571429,0.130097087,0.471698113,0.058807289,0.470977223
6895,0.446428571,0.186407767,0.470396877,0.066537824,0.451138868
6896,0.446428571,0.178640777,0.491216656,0.085864163,0.446730345
6897,0.441964286,0.184466019,0.49316851,0.083379348,0.454077884
6898,0.446428571,0.184466019,0.488614183,0.082551077,0.459221161
6899,0.455357143,0.201941748,0.466493169,0.063224738,0.458486407
6900,0.459821429,0.190291262,0.486662329,0.085588073,0.457751653
6901,0.455357143,0.194174757,0.496421601,0.083655439,0.456282145
6902,0.459821429,0.201941748,0.502277163,0.077305356,0.460690669
6903,0.495535714,0.266019417,0.513337671,0.063224738,0.450404115
6904,0.491071429,0.260194175,0.530904359,0.076477084,0.448199853
6905,0.477678571,0.25631068,0.530904359,0.087244616,0.454812638
6906,0.477678571,0.266019417,0.543916721,0.079790171,0.434974284
6907,0.491071429,0.281553398,0.519843852,0.05963556,0.432770022
6908,0.486607143,0.25631068,0.518542615,0.077581447,0.444526084
6909,0.473214286,0.254368932,0.528952505,0.081998896,0.451873622
6910,0.46875,0.229126214,0.515289525,0.0643291,0.451873622
6911,0.482142857,0.188349515,0.469095641,0.042241855,0.450404115
6912,0.473214286,0.172815534,0.481457385,0.055770293,0.454077884
6913,0.46875,0.161165049,0.484059857,0.068194368,0.457016899
6914,0.464285714,0.153398058,0.474300586,0.058255108,0.459221161
6915,0.473214286,0.151456311,0.44892648,0.03975704,0.455547392
6916,0.46875,0.141747573,0.465191932,0.053285478,0.454812638
6917,0.464285714,0.147572816,0.476903058,0.056874655,0.448934607
6918,0.459821429,0.194174757,0.514638907,0.090281612,0.450404115
6919,0.46875,0.215533981,0.496421601,0.061844285,0.45334313
6920,0.46875,0.211650485,0.513337671,0.0789619,0.451873622
6921,0.46875,0.215533981,0.517891997,0.082827167,0.465099192
6922,0.473214286,0.227184466,0.52374756,0.086692435,0.468772961
6923,0.486607143,0.27961165,0.529603123,0.05963556,0.46289493
6924,0.491071429,0.273786408,0.541964867,0.077581447,0.457751653
6925,0.495535714,0.283495146,0.543916721,0.077305356,0.451138868
6926,0.495535714,0.295145631,0.55432661,0.073440088,0.447465099
6927,0.508928571,0.326213592,0.564085882,0.05466593,0.445995591
6928,0.504464286,0.324271845,0.564085882,0.070955273,0.44379133
6929,0.495535714,0.322330097,0.559531555,0.073440088,0.44379133
6930,0.491071429,0.32038835,0.560182173,0.076753175,0.439382807
6931,0.504464286,0.32815534,0.551724138,0.053561568,0.429831007
6932,0.495535714,0.308737864,0.550422902,0.071507454,0.432770022
6933,0.486607143,0.295145631,0.547169811,0.071507454,0.433504776
6934,0.482142857,0.285436893,0.542615485,0.072335726,0.431300514
6935,0.491071429,0.273786408,0.512687053,0.045831033,0.428361499
6936,0.486607143,0.219417476,0.500325309,0.053285478,0.428361499
6937,0.477678571,0.180582524,0.482758621,0.052457206,0.432035268
6938,0.473214286,0.168932039,0.484059857,0.042241855,0.429096253
6939,0.486607143,0.159223301,0.458035133,0.035063501,0.422483468
6940,0.477678571,0.149514563,0.474951204,0.052733297,0.420279206
6941,0.46875,0.155339806,0.484710475,0.04445058,0.42101396
6942,0.464285714,0.19223301,0.512687053,0.0789619,0.423952976
6943,0.477678571,0.244660194,0.50683149,0.049972391,0.423218222
6944,0.473214286,0.233009709,0.52049447,0.065157372,0.423218222
6945,0.46875,0.244660194,0.530253741,0.065709553,0.42101396
6946,0.473214286,0.262135922,0.54066363,0.063224738,0.427626745
6947,0.486607143,0.289320388,0.533506831,0.053009387,0.426157237
6948,0.486607143,0.289320388,0.539362394,0.05935947,0.42468773
6949,0.482142857,0.297087379,0.551724138,0.062396466,0.423952976
6950,0.482142857,0.312621359,0.562134027,0.05935947,0.421748714
6951,0.495535714,0.318446602,0.552374756,0.042241855,0.420279206
6952,0.486607143,0.27184466,0.525048796,0.045554942,0.421748714
6953,0.482142857,0.240776699,0.510735198,0.043622308,0.42468773
6954,0.477678571,0.302912621,0.548471047,0.068470458,0.431300514
6955,0.486607143,0.314563107,0.540013012,0.049144119,0.432770022
6956,0.477678571,0.304854369,0.540013012,0.065157372,0.456282145
6957,0.473214286,0.293203883,0.529603123,0.063776919,0.462160176
6958,0.46875,0.283495146,0.54066363,0.0643291,0.46289493
6959,0.473214286,0.283495146,0.526350033,0.0496963,0.444526084
6960,0.46875,0.266019417,0.515289525,0.05466593,0.447465099
6961,0.46875,0.227184466,0.493819128,0.048591938,0.445995591
6962,0.46875,0.196116505,0.485361093,0.046659304,0.446730345
6963,0.473214286,0.176699029,0.45933637,0.032854776,0.441587068
6964,0.464285714,0.161165049,0.466493169,0.041137493,0.442321822
6965,0.459821429,0.159223301,0.48991542,0.046383214,0.439382807
6966,0.455357143,0.209708738,0.504879636,0.071231364,0.45334313
6967,0.464285714,0.231067961,0.491216656,0.050800663,0.443056576
6968,0.459821429,0.223300971,0.500975927,0.062672557,0.444526084
6969,0.455357143,0.231067961,0.52049447,0.063776919,0.446730345
6970,0.455357143,0.236893204,0.515289525,0.063224738,0.442321822
6971,0.464285714,0.254368932,0.506180872,0.04942021,0.429096253
6972,0.464285714,0.250485437,0.512036435,0.05935947,0.42468773
6973,0.459821429,0.25631068,0.524398178,0.05963556,0.422483468
6974,0.459821429,0.25631068,0.531554977,0.063500828,0.427626745
6975,0.46875,0.281553398,0.525699414,0.047763666,0.438648053
6976,0.464285714,0.287378641,0.536109304,0.057979017,0.43423953
6977,0.464285714,0.293203883,0.550422902,0.055494202,0.427626745
6978,0.459821429,0.275728155,0.534808068,0.049144119,0.427626745
6979,0.46875,0.238834951,0.491867274,0.032578686,0.423218222
6980,0.459821429,0.238834951,0.512036435,0.064605191,0.452608376
6981,0.455357143,0.254368932,0.526350033,0.086416345,0.459221161
6982,0.455357143,0.258252427,0.517891997,0.072335726,0.470242469
6983,0.459821429,0.27184466,0.52049447,0.060463832,0.483468038
6984,0.450892857,0.248543689,0.52049447,0.069574821,0.4856723
6985,0.450892857,0.221359223,0.495120364,0.058531198,0.486407054
6986,0.446428571,0.2,0.491216656,0.053285478,0.482733284
6987,0.455357143,0.172815534,0.461288224,0.03451132,0.479059515
6988,0.450892857,0.157281553,0.463890696,0.042517946,0.480529023
6989,0.441964286,0.159223301,0.486662329,0.056874655,0.484202792
6990,0.4375,0.217475728,0.521145088,0.081170624,0.479059515
6991,0.450892857,0.240776699,0.500975927,0.051628934,0.451873622
6992,0.446428571,0.233009709,0.515289525,0.062120375,0.432770022
6993,0.459821429,0.234951456,0.586206897,0.086416345,0.420279206
6994,0.46875,0.281553398,0.532205595,0.039204859,0.396767083
6995,0.473214286,0.27961165,0.543266103,0.04942021,0.39235856
6996,0.46875,0.289320388,0.550422902,0.046935395,0.394562821
6997,0.486607143,0.308737864,0.561483409,0.046383214,0.393828068
6998,0.495535714,0.322330097,0.560182173,0.03975704,0.396032329
6999,0.491071429,0.316504854,0.56798959,0.046659304,0.396767083
7000,0.473214286,0.316504854,0.5647365,0.053561568,0.397501837
7001,0.486607143,0.316504854,0.543916721,0.040309221,0.398236591
7002,0.477678571,0.293203883,0.540013012,0.053837659,0.404114622
7003,0.459821429,0.281553398,0.542615485,0.053285478,0.412196914
7004,0.450892857,0.277669903,0.532856213,0.052181115,0.42101396
7005,0.464285714,0.277669903,0.52049447,0.041413584,0.415135929
7006,0.459821429,0.246601942,0.519193234,0.046659304,0.416605437
7007,0.450892857,0.205825243,0.499674691,0.040309221,0.420279206
7008,0.450892857,0.182524272,0.494469746,0.03948095,0.418809699
7009,0.459821429,0.172815534,0.459986988,0.02954169,0.407053637
7010,0.450892857,0.163106796,0.477553676,0.038928769,0.408523145
7011,0.446428571,0.161165049,0.484710475,0.035615682,0.408523145
7012,0.441964286,0.223300971,0.521795706,0.062672557,0.422483468
7013,0.450892857,0.260194175,0.517891997,0.045554942,0.419544453
7014,0.450892857,0.258252427,0.536759922,0.061016013,0.420279206
7015,0.446428571,0.27184466,0.541964867,0.057426836,0.42101396
7016,0.455357143,0.287378641,0.549772284,0.058255108,0.420279206
7017,0.46875,0.314563107,0.545868575,0.045831033,0.421748714
7018,0.46875,0.306796117,0.552374756,0.058531198,0.42468773
7019,0.464285714,0.312621359,0.555627846,0.061568194,0.429096253
7020,0.459821429,0.322330097,0.571242681,0.061016013,0.426891991
7021,0.46875,0.357281553,0.600520494,0.044174489,0.418074945
