date,water_temp,ph,O2,turbidity,conductivity
2022-09-19 21:00:00,27.3,8.74,7.63,65.4,321.4
2022-09-19 22:00:00,27.2,8.73,7.6,60.0,321.1
2022-09-19 23:00:00,27.2,8.71,7.56,55.4,320.2
2022-09-20 00:00:00,27.2,8.69,7.54,52.8,319.5
2022-09-20 01:00:00,27.2,8.64,7.45,49.5,318.9
2022-09-20 02:00:00,27.2,8.64,7.45,47.7,318.4
2022-09-20 03:00:00,27.2,8.62,7.4,45.6,317.8
2022-09-20 04:00:00,27.2,8.61,7.39,41.6,318.0
2022-09-20 05:00:00,27.2,8.59,7.37,40.5,317.0
2022-09-20 06:00:00,27.2,8.54,7.28,41.0,316.0
2022-09-20 07:00:00,27.2,8.5,7.24,40.1,315.3
2022-09-20 08:00:00,27.2,8.46,7.15,37.7,314.2
2022-09-20 09:00:00,27.2,8.42,7.08,37.5,313.4
2022-09-20 10:00:00,27.2,8.38,6.97,37.0,312.6
2022-09-20 11:00:00,27.2,8.35,6.9,37.1,311.9
2022-09-20 12:00:00,27.2,8.33,6.89,36.7,311.2
2022-09-20 13:00:00,27.2,8.32,6.85,36.6,310.5
2022-09-20 14:00:00,27.2,8.3,6.8,36.2,309.8
2022-09-20 15:00:00,27.2,8.28,6.76,36.0,309.2
2022-09-20 16:00:00,27.2,8.26,6.71,34.7,309.1
2022-09-20 17:00:00,27.2,8.23,6.68,34.9,308.2
2022-09-20 18:00:00,27.2,8.22,6.67,34.4,307.7
2022-09-20 19:00:00,27.2,8.21,6.67,33.9,307.2
2022-09-20 20:00:00,27.2,8.21,6.64,32.8,306.9
2022-09-20 21:00:00,27.2,8.23,6.69,33.0,306.7
2022-09-20 22:00:00,27.2,8.22,6.7,32.0,306.1
2022-09-20 23:00:00,27.2,8.17,6.6,31.9,304.4
2022-09-21 00:00:00,27.2,8.14,6.5,31.5,303.2
2022-09-21 01:00:00,27.2,8.12,6.5,30.3,302.5
2022-09-21 02:00:00,27.2,8.1,6.46,29.4,301.5
2022-09-21 03:00:00,27.2,8.08,6.41,30.1,300.7
2022-09-21 04:00:00,27.2,8.08,6.38,29.7,300.0
2022-09-21 05:00:00,27.2,8.08,6.37,28.2,300.0
2022-09-21 06:00:00,27.1,8.11,6.45,27.0,302.0
2022-09-21 07:00:00,27.1,8.09,6.43,27.6,300.3
2022-09-21 08:00:00,27.1,8.07,6.38,27.3,299.5
2022-09-21 09:00:00,27.1,8.07,6.43,26.3,297.9
2022-09-21 10:00:00,27.0,8.09,6.51,26.3,297.9
2022-09-21 11:00:00,27.0,8.06,6.44,25.6,296.5
2022-09-21 12:00:00,27.0,8.06,6.47,24.7,296.1
2022-09-21 13:00:00,26.9,8.08,6.54,25.1,296.7
2022-09-21 14:00:00,26.8,8.16,6.76,24.6,298.9
2022-09-21 15:00:00,26.9,8.04,6.41,24.8,295.2
2022-09-21 16:00:00,26.9,8.02,6.32,24.4,294.8
2022-09-21 17:00:00,26.9,8.03,6.31,24.1,295.1
2022-09-21 18:00:00,26.9,8.02,6.31,24.3,293.5
2022-09-21 19:00:00,26.9,8.05,6.34,24.3,294.6
2022-09-21 20:00:00,26.9,8.13,6.66,23.6,294.7
2022-09-21 21:00:00,26.9,8.21,6.91,23.0,294.9
2022-09-21 22:00:00,26.9,8.19,6.87,22.6,294.6
2022-09-21 23:00:00,26.9,8.14,6.7,21.8,294.3
2022-09-22 00:00:00,26.9,8.08,6.56,21.0,293.0
2022-09-22 01:00:00,26.9,8.06,6.46,21.6,292.0
2022-09-22 02:00:00,27.0,7.95,6.12,20.9,287.7
2022-09-22 03:00:00,26.8,8.18,6.7,21.4,295.1
2022-09-22 04:00:00,26.8,8.08,6.54,21.1,291.0
2022-09-22 05:00:00,26.9,7.96,6.26,20.8,285.6
2022-09-22 06:00:00,26.9,7.93,6.17,21.1,283.7
2022-09-22 07:00:00,26.8,8.0,6.41,20.6,286.7
2022-09-22 08:00:00,26.8,8.06,6.61,20.1,288.8
2022-09-22 09:00:00,26.9,7.95,6.31,20.3,283.7
2022-09-22 10:00:00,26.9,7.95,6.36,20.0,283.0
2022-09-22 11:00:00,26.9,7.94,6.32,19.4,283.1
2022-09-22 12:00:00,26.9,7.92,6.24,19.4,281.9
2022-09-22 13:00:00,26.9,7.93,6.3,19.3,282.7
2022-09-22 14:00:00,26.8,7.95,6.34,19.5,283.5
2022-09-22 15:00:00,26.9,7.92,6.25,18.7,282.1
2022-09-22 16:00:00,26.8,7.92,6.26,19.2,282.2
2022-09-22 17:00:00,26.7,8.22,7.09,20.2,292.8
2022-09-22 18:00:00,26.8,7.94,6.36,18.7,282.2
2022-09-22 19:00:00,26.8,7.92,6.35,21.7,281.6
2022-09-22 20:00:00,26.8,7.9,6.3,24.3,281.6
2022-09-22 21:00:00,26.8,7.9,6.3,24.4,280.6
2022-09-22 22:00:00,26.8,7.89,6.27,24.9,280.0
2022-09-22 23:00:00,26.8,7.88,6.27,20.9,280.0
2022-09-23 00:00:00,26.8,7.88,6.26,21.7,280.4
2022-09-23 01:00:00,26.8,7.87,6.17,20.5,277.8
2022-09-23 02:00:00,26.8,8.01,6.6,20.0,288.8
2022-09-23 03:00:00,26.5,8.63,7.85,26.7,299.8
2022-09-23 04:00:00,26.7,8.13,6.94,24.1,288.0
2022-09-23 05:00:00,26.7,8.11,6.92,24.7,287.4
2022-09-23 06:00:00,26.8,7.97,6.62,24.7,281.1
2022-09-23 07:00:00,26.7,7.99,6.67,27.4,282.2
2022-09-23 08:00:00,26.7,8.07,6.86,21.0,285.6
2022-09-23 09:00:00,26.8,8.2,7.13,62.5,292.4
2022-09-23 10:00:00,26.1,9.21,9.36,43.0,316.1
2022-09-23 11:00:00,26.1,9.23,9.36,39.3,316.8
2022-09-23 12:00:00,26.2,9.26,9.54,37.4,316.4
2022-09-23 13:00:00,26.3,9.29,9.62,36.2,316.5
2022-09-23 14:00:00,26.3,9.31,9.68,37.5,316.7
2022-09-23 15:00:00,26.4,9.31,9.63,36.4,316.8
2022-09-23 16:00:00,26.4,9.23,10.38,36.8,317.0
2022-09-23 17:00:00,26.4,9.25,10.4,34.4,319.2
2022-09-23 18:00:00,26.3,9.22,10.34,31.8,319.5
2022-09-23 19:00:00,26.3,9.22,10.26,31.9,319.5
2022-09-23 20:00:00,26.2,9.17,9.99,37.1,316.9
2022-09-23 21:00:00,26.2,9.17,9.83,35.3,316.1
2022-09-23 22:00:00,26.2,9.17,9.82,33.6,316.1
2022-09-23 23:00:00,26.2,9.17,9.82,34.7,316.4
2022-09-24 00:00:00,26.2,9.18,9.86,34.5,315.9
2022-09-24 01:00:00,26.2,9.21,10.11,34.9,314.8
2022-09-24 02:00:00,26.2,9.18,10.01,49.4,315.6
2022-09-24 03:00:00,25.9,9.16,9.79,62.7,318.0
2022-09-24 04:00:00,25.6,9.19,9.99,73.0,319.8
2022-09-24 05:00:00,25.4,9.2,10.16,76.5,321.2
2022-09-24 06:00:00,25.3,9.16,10.08,83.2,340.0
2022-09-24 07:00:00,25.3,9.16,10.09,69.8,335.6
2022-09-24 08:00:00,25.3,9.18,10.09,62.2,331.8
2022-09-24 09:00:00,25.4,9.18,10.07,62.2,329.9
2022-09-24 10:00:00,25.5,9.2,10.06,56.0,324.9
2022-09-24 11:00:00,25.6,9.21,10.08,52.4,322.8
2022-09-24 12:00:00,25.6,9.0,9.84,50.1,322.3
2022-09-24 13:00:00,25.7,8.9,9.92,51.9,321.5
2022-09-24 14:00:00,25.7,8.8,9.85,51.6,320.7
2022-09-24 15:00:00,25.8,9.06,10.2,59.1,327.4
2022-09-24 16:00:00,25.7,9.04,10.22,57.9,328.3
2022-09-24 17:00:00,25.7,9.03,10.29,66.1,330.0
2022-09-24 18:00:00,25.7,9.01,10.22,56.0,329.8
2022-09-24 19:00:00,25.7,8.98,10.2,53.4,329.4
2022-09-24 20:00:00,25.7,9.28,10.1,50.5,330.5
2022-09-24 21:00:00,25.7,9.27,9.52,47.7,332.2
2022-09-24 22:00:00,25.6,9.24,9.41,47.6,335.9
2022-09-24 23:00:00,25.6,9.24,9.25,46.4,333.4
2022-09-25 00:00:00,25.6,9.24,9.37,47.8,331.0
2022-09-25 01:00:00,25.6,9.23,9.33,45.4,330.2
2022-09-25 02:00:00,25.7,9.22,9.25,43.3,329.9
2022-09-25 03:00:00,25.6,9.19,9.08,69.7,327.6
2022-09-25 04:00:00,25.5,9.16,8.9,52.9,327.1
2022-09-25 05:00:00,25.5,9.13,8.87,54.7,328.7
2022-09-25 06:00:00,25.6,9.11,8.78,51.8,328.8
2022-09-25 07:00:00,25.6,9.11,8.84,45.1,325.8
2022-09-25 08:00:00,25.7,9.09,8.77,47.2,326.1
2022-09-25 09:00:00,25.6,9.03,8.69,54.1,340.0
2022-09-25 10:00:00,25.6,9.0,8.65,58.9,347.1
2022-09-25 11:00:00,25.6,9.01,8.62,53.9,340.1
2022-09-25 12:00:00,25.8,9.41,8.52,40.7,326.1
2022-09-25 13:00:00,25.8,9.42,8.6,44.7,323.2
2022-09-25 14:00:00,25.8,9.43,8.52,38.8,322.0
2022-09-25 15:00:00,25.8,9.41,8.41,88.2,325.0
2022-09-25 16:00:00,25.7,9.48,8.72,75.4,348.5
2022-09-25 17:00:00,25.8,9.43,8.54,57.2,332.8
2022-09-25 18:00:00,25.8,9.43,8.49,54.7,330.8
2022-09-25 19:00:00,25.8,9.39,8.5,48.1,329.9
2022-09-25 20:00:00,25.8,9.38,8.38,62.5,334.1
2022-09-25 21:00:00,25.8,9.35,8.35,56.1,357.1
2022-09-25 22:00:00,25.8,9.34,8.37,56.0,354.7
2022-09-25 23:00:00,25.8,9.35,8.37,59.2,347.2
2022-09-26 00:00:00,25.8,8.86,8.17,48.2,332.9
2022-09-26 01:00:00,25.8,9.27,8.07,43.0,325.5
2022-09-26 02:00:00,25.9,9.23,7.96,41.1,323.6
2022-09-26 03:00:00,25.7,9.43,8.6,159.7,350.8
2022-09-26 04:00:00,25.6,9.43,8.47,112.3,351.6
2022-09-26 05:00:00,25.6,9.33,8.18,92.5,363.5
2022-09-26 06:00:00,25.6,9.33,8.12,80.5,356.6
2022-09-26 07:00:00,25.6,9.15,7.91,103.2,570.4
2022-09-26 08:00:00,25.8,9.15,7.73,54.1,370.6
2022-09-26 09:00:00,25.7,9.06,7.68,70.7,540.1
2022-09-26 10:00:00,25.6,9.02,7.68,86.3,585.6
2022-09-26 11:00:00,25.7,9.08,7.71,89.4,504.2
2022-09-26 12:00:00,25.7,9.9,7.79,84.7,461.8
2022-09-26 13:00:00,25.7,9.15,7.77,75.5,430.6
2022-09-26 14:00:00,25.8,9.17,7.66,66.6,415.7
2022-09-26 15:00:00,25.8,9.14,7.58,265.8,357.0
2022-09-26 16:00:00,25.8,9.49,7.79,165.4,465.4
2022-09-26 17:00:00,25.9,9.12,7.81,153.3,454.7
2022-09-26 18:00:00,25.8,9.94,7.87,153.4,505.9
2022-09-26 19:00:00,25.8,9.15,7.66,126.1,771.5
2022-09-26 20:00:00,25.9,9.32,7.54,96.0,515.2
2022-09-26 21:00:00,25.8,8.81,7.32,114.4,919.6
2022-09-26 22:00:00,25.7,10.46,7.39,120.5,800.2
2022-09-26 23:00:00,25.7,10.03,7.44,116.7,672.3
2022-09-27 00:00:00,25.7,9.09,7.38,107.7,618.4
2022-09-27 01:00:00,25.8,9.33,7.39,103.6,563.1
2022-09-27 02:00:00,25.8,9.23,7.4,97.6,519.8
2022-09-27 03:00:00,25.8,9.71,7.34,378.4,445.0
2022-09-27 04:00:00,25.8,9.3,7.58,253.8,492.5
2022-09-27 05:00:00,25.7,9.59,7.47,217.0,558.7
2022-09-27 06:00:00,25.6,9.42,7.44,196.2,802.8
2022-09-27 07:00:00,25.6,9.25,7.12,143.2,1774.9
2022-09-27 08:00:00,25.8,9.01,7.0,117.3,978.9
2022-09-27 09:00:00,25.8,8.93,6.86,120.9,1269.7
2022-09-27 10:00:00,25.7,8.75,6.86,113.5,1491.5
2022-09-27 11:00:00,25.6,8.86,6.98,117.0,1488.8
2022-09-27 12:00:00,25.6,9.47,8.5,4.1,1774.1
2022-09-27 13:00:00,25.7,9.02,6.91,95.4,1436.2
2022-09-27 14:00:00,25.8,6.27,6.62,221.9,1400.7
2022-09-27 15:00:00,25.8,8.97,6.57,100.1,1399.2
2022-09-27 16:00:00,25.6,8.11,8.5,2.9,9.7
2022-09-27 17:00:00,25.8,9.43,7.27,307.2,918.3
2022-09-27 18:00:00,25.8,8.27,7.34,235.3,1127.9
2022-09-27 19:00:00,25.8,8.2,7.27,176.5,1827.8
2022-09-27 20:00:00,25.8,8.13,7.03,133.5,1532.7
2022-09-27 21:00:00,25.8,8.05,6.9,136.1,2099.6
2022-09-27 22:00:00,25.7,8.07,6.94,121.9,2225.3
2022-09-27 23:00:00,25.7,8.12,7.05,117.4,1945.9
2022-09-28 00:00:00,25.8,8.04,6.88,93.4,1993.8
2022-09-28 01:00:00,25.8,8.0,6.79,83.8,1963.2
2022-09-28 02:00:00,25.9,7.96,6.76,77.0,1910.4
2022-09-28 03:00:00,25.9,7.95,6.7,71.4,1822.8
2022-09-28 04:00:00,25.6,8.4,7.59,632.4,1106.6
2022-09-28 05:00:00,25.7,8.33,7.37,456.5,1007.4
2022-09-28 06:00:00,25.7,8.21,7.04,285.7,1159.1
2022-09-28 07:00:00,25.7,8.18,7.04,216.4,1457.8
2022-09-28 08:00:00,25.7,8.09,6.84,152.3,1726.6
2022-09-28 09:00:00,25.8,8.05,6.67,133.6,1681.1
2022-09-28 10:00:00,25.8,8.01,6.59,112.9,2027.1
2022-09-28 11:00:00,25.7,8.06,6.79,136.1,2121.6
2022-09-28 12:00:00,25.7,8.07,6.77,124.4,1964.1
2022-09-28 13:00:00,25.7,8.01,6.64,96.0,2028.9
2022-09-28 14:00:00,25.8,7.98,6.58,88.5,1951.6
2022-09-28 15:00:00,25.8,7.96,6.57,79.3,1887.1
2022-09-28 16:00:00,25.7,8.18,6.94,867.2,1911.5
2022-09-28 17:00:00,25.75,8.175,6.89,595.35,1555.5
2022-09-28 18:00:00,25.8,8.17,6.84,323.5,1199.5
2022-09-28 19:00:00,25.7,8.15,6.86,226.1,1665.4
2022-09-28 20:00:00,25.7,8.09,6.7,158.7,2001.2
2022-09-28 21:00:00,25.8,8.05,6.52,137.4,1654.3
2022-09-28 22:00:00,25.7,8.01,6.5,131.0,2170.3
2022-09-28 23:00:00,25.7,8.05,6.64,137.9,1964.2
2022-09-29 00:00:00,25.7,8.03,6.56,113.7,1984.8
2022-09-29 01:00:00,25.8,7.98,6.5,96.1,1974.1
2022-09-29 02:00:00,25.8,7.96,6.53,88.8,1895.5
2022-09-29 03:00:00,25.8,7.96,6.45,83.2,1805.1
2022-09-29 04:00:00,25.8,8.08,6.58,893.7,1245.8
2022-09-29 05:00:00,25.8,8.07,6.49,328.7,1235.5
2022-09-29 06:00:00,25.7,8.14,6.66,336.4,1140.2
2022-09-29 07:00:00,25.7,8.14,6.62,278.3,1164.1
2022-09-29 08:00:00,25.5,8.1,6.71,188.6,2119.2
2022-09-29 09:00:00,25.7,8.08,6.45,167.9,1348.8
2022-09-29 10:00:00,25.7,8.04,6.36,139.6,1626.0
2022-09-29 11:00:00,25.7,8.04,6.4,135.6,1716.7
2022-09-29 12:00:00,25.6,8.07,6.5,153.8,1491.0
2022-09-29 13:00:00,25.6,8.09,6.52,149.6,1397.1
2022-09-29 14:00:00,25.6,8.07,6.5,137.8,1380.7
2022-09-29 15:00:00,25.7,8.08,6.45,133.1,1301.9
2022-09-29 16:00:00,25.7,8.06,6.37,114.8,1304.2
2022-09-29 17:00:00,25.6,8.11,6.58,445.4,1104.6
2022-09-29 18:00:00,25.7,8.11,6.49,339.4,1089.4
2022-09-29 19:00:00,25.6,8.12,6.48,286.4,1128.8
2022-09-29 20:00:00,25.5,8.1,6.56,207.2,1833.0
2022-09-29 21:00:00,25.6,8.08,6.37,175.0,1500.6
2022-09-29 22:00:00,25.6,8.04,6.3,153.7,1759.6
2022-09-29 23:00:00,25.6,8.05,6.32,150.9,1753.5
2022-09-30 00:00:00,25.5,8.08,6.48,162.1,1487.8
2022-09-30 01:00:00,25.6,8.05,6.32,134.8,1564.5
2022-09-30 02:00:00,25.6,8.05,6.32,129.0,1442.8
2022-09-30 03:00:00,25.6,8.03,6.29,123.6,1402.3
2022-09-30 04:00:00,25.6,8.09,6.32,127.4,1274.0
2022-09-30 05:00:00,25.6,8.16,6.59,916.3,1027.5
2022-09-30 06:00:00,25.7,8.1,6.35,399.2,1037.5
2022-09-30 07:00:00,25.6,8.12,6.36,336.9,993.5
2022-09-30 08:00:00,25.6,8.11,6.28,257.1,1058.6
2022-09-30 09:00:00,25.4,8.12,6.47,215.7,1371.4
2022-09-30 10:00:00,25.6,8.08,6.18,188.5,1170.7
2022-09-30 11:00:00,25.6,8.05,6.17,158.3,1301.2
2022-09-30 12:00:00,25.6,8.07,6.25,189.3,1164.3
2022-09-30 13:00:00,25.7,8.07,6.25,201.5,1095.7
2022-09-30 14:00:00,25.8,8.05,6.16,161.3,1112.8
2022-09-30 15:00:00,25.8,8.0,5.98,120.1,1165.8
2022-09-30 16:00:00,25.9,7.97,5.9,105.0,1181.5
2022-09-30 17:00:00,25.8,8.11,6.22,1107.3,922.3
2022-09-30 18:00:00,26.0,8.03,6.02,336.6,1014.7
2022-09-30 19:00:00,25.9,8.06,6.08,304.8,985.1
2022-09-30 20:00:00,25.9,8.07,6.06,252.5,1002.1
2022-09-30 21:00:00,25.8,8.09,6.27,209.0,1442.8
2022-09-30 22:00:00,25.9,8.06,6.03,175.9,1235.5
2022-09-30 23:00:00,25.9,8.03,6.04,147.1,1374.3
2022-10-01 00:00:00,25.8,8.04,6.15,159.5,1261.7
2022-10-01 01:00:00,25.9,8.05,6.18,156.0,1153.3
2022-10-01 02:00:00,25.9,8.03,6.12,149.9,1096.5
2022-10-01 03:00:00,25.9,8.01,6.0,133.5,1088.0
2022-10-01 04:00:00,25.9,8.0,5.96,123.8,1083.7
2022-10-01 05:00:00,25.9,8.01,5.98,129.8,1038.4
2022-10-01 06:00:00,25.9,8.09,6.19,555.6,855.8
2022-10-01 07:00:00,25.9,8.09,6.22,333.7,849.0
2022-10-01 08:00:00,26.0,8.04,5.98,223.3,929.2
2022-10-01 09:00:00,26.0,8.06,6.01,209.6,929.8
2022-10-01 10:00:00,26.0,8.06,6.0,192.8,920.0
2022-10-01 11:00:00,26.0,8.07,6.13,209.1,888.4
2022-10-01 12:00:00,26.0,8.07,6.16,209.9,877.8
2022-10-01 13:00:00,26.0,8.07,6.17,211.6,869.2
2022-10-01 14:00:00,26.0,8.05,6.06,176.4,914.5
2022-10-01 15:00:00,26.0,8.09,6.14,220.5,811.6
2022-10-01 16:00:00,26.0,8.1,6.15,230.0,774.2
2022-10-01 17:00:00,26.0,8.08,6.06,200.8,794.3
2022-10-01 18:00:00,26.1,8.13,6.2,618.7,670.8
2022-10-01 19:00:00,26.1,8.03,5.85,280.0,810.6
2022-10-01 20:00:00,26.1,8.0,5.72,208.9,847.6
2022-10-01 21:00:00,26.1,8.01,5.69,189.6,848.5
2022-10-01 22:00:00,26.1,8.05,5.86,191.3,910.2
2022-10-01 23:00:00,26.1,8.02,5.78,153.5,928.3
2022-10-02 00:00:00,26.1,8.02,5.87,167.6,962.0
2022-10-02 01:00:00,26.1,7.98,5.76,145.0,915.6
2022-10-02 02:00:00,26.2,7.95,5.7,130.2,903.3
2022-10-02 03:00:00,26.2,7.97,5.69,134.8,877.9
2022-10-02 04:00:00,26.2,7.95,5.67,127.0,867.4
2022-10-02 05:00:00,26.2,7.95,5.62,123.6,856.6
2022-10-02 06:00:00,26.2,7.91,5.59,114.3,851.7
2022-10-02 07:00:00,26.2,8.06,6.12,338.7,618.0
2022-10-02 08:00:00,26.2,7.99,5.84,208.9,709.3
2022-10-02 09:00:00,26.2,7.93,5.65,159.3,751.9
2022-10-02 10:00:00,26.2,7.96,5.68,163.4,741.0
2022-10-02 11:00:00,26.2,7.93,5.6,140.8,766.1
2022-10-02 12:00:00,26.2,7.85,5.49,112.1,803.5
2022-10-02 13:00:00,26.3,7.79,5.38,93.5,822.1
2022-10-02 14:00:00,26.3,7.81,5.46,107.2,797.8
2022-10-02 15:00:00,26.3,7.87,5.6,128.0,757.5
2022-10-02 16:00:00,26.3,7.82,5.48,105.2,780.3
2022-10-02 17:00:00,26.3,7.76,5.4,88.7,796.3
2022-10-02 18:00:00,26.3,7.71,5.33,78.5,800.9
2022-10-02 19:00:00,26.4,8.03,5.98,335.4,582.5
2022-10-02 20:00:00,26.4,7.83,5.5,143.7,700.0
2022-10-02 21:00:00,26.4,7.79,5.38,121.8,724.7
2022-10-02 22:00:00,26.4,7.79,5.34,115.2,724.8
2022-10-02 23:00:00,26.4,7.77,5.32,104.7,730.0
2022-10-03 00:00:00,26.4,7.7,5.27,85.8,752.4
2022-10-03 01:00:00,26.4,7.66,5.23,78.5,760.4
2022-10-03 02:00:00,26.4,7.64,5.22,72.2,760.3
2022-10-03 03:00:00,26.4,7.63,5.2,73.0,750.8
2022-10-03 04:00:00,26.4,7.63,5.19,73.9,744.6
2022-10-03 05:00:00,26.4,7.62,5.17,74.4,735.6
2022-10-03 06:00:00,26.4,7.61,5.16,73.6,726.8
2022-10-03 07:00:00,26.4,7.61,5.17,72.6,720.1
2022-10-03 08:00:00,26.4,7.61,5.19,71.0,714.3
2022-10-03 09:00:00,26.4,7.61,5.19,72.2,709.5
2022-10-03 10:00:00,26.5,7.59,5.19,70.5,704.8
2022-10-03 11:00:00,26.5,7.59,5.18,70.6,699.6
2022-10-03 12:00:00,26.5,7.57,5.19,70.7,692.0
2022-10-03 13:00:00,26.5,7.57,5.36,66.0,687.6
2022-10-03 14:00:00,26.6,7.57,5.19,68.3,672.9
2022-10-03 15:00:00,26.5,7.56,5.17,66.6,672.2
2022-10-03 16:00:00,26.6,7.56,5.17,67.9,667.0
2022-10-03 17:00:00,26.6,7.55,5.17,66.9,663.2
2022-10-03 18:00:00,26.6,7.56,5.16,64.9,658.2
2022-10-03 19:00:00,26.6,7.55,5.17,65.7,652.9
2022-10-03 20:00:00,26.6,7.52,5.24,63.0,648.0
2022-10-03 21:00:00,26.6,7.53,5.15,63.5,642.0
2022-10-03 22:00:00,26.6,7.52,5.03,60.1,635.5
2022-10-03 23:00:00,26.6,7.51,5.06,57.9,631.8
2022-10-04 00:00:00,26.6,7.5,5.06,55.9,626.6
2022-10-04 01:00:00,26.6,7.49,5.07,56.8,623.4
2022-10-04 02:00:00,26.6,7.48,5.08,54.4,618.5
2022-10-04 03:00:00,26.6,7.48,5.06,54.0,614.7
2022-10-04 04:00:00,26.6,7.47,5.08,54.5,610.5
2022-10-04 05:00:00,26.6,7.47,5.07,54.6,604.3
2022-10-04 06:00:00,26.6,7.48,5.09,52.8,597.3
2022-10-04 07:00:00,26.6,7.48,5.12,55.2,589.8
2022-10-04 08:00:00,26.6,7.48,5.16,52.8,583.2
2022-10-04 09:00:00,26.6,7.49,5.21,53.1,576.5
2022-10-04 10:00:00,26.7,7.49,5.23,52.6,569.6
2022-10-04 11:00:00,26.7,7.49,5.25,53.4,562.0
2022-10-04 12:00:00,26.7,7.5,5.27,52.2,555.2
2022-10-04 13:00:00,26.7,7.5,5.28,50.6,550.8
2022-10-04 14:00:00,26.7,7.49,5.29,50.1,545.3
2022-10-04 15:00:00,26.7,7.48,5.3,48.2,541.9
2022-10-04 16:00:00,26.7,7.47,5.26,48.3,538.6
2022-10-04 17:00:00,26.7,7.46,5.24,45.7,536.3
2022-10-04 18:00:00,26.7,7.45,5.22,45.3,533.2
2022-10-04 19:00:00,26.7,7.44,5.23,44.2,529.8
2022-10-04 20:00:00,26.7,7.45,5.25,43.0,525.3
2022-10-04 21:00:00,26.7,7.45,5.25,42.3,521.5
2022-10-04 22:00:00,26.7,7.45,5.24,42.5,517.4
2022-10-04 23:00:00,26.7,7.45,5.27,41.6,512.1
2022-10-05 00:00:00,26.6,7.45,5.31,41.1,507.5
2022-10-05 01:00:00,26.6,7.46,5.35,40.8,497.9
2022-10-05 02:00:00,26.6,7.45,5.33,39.3,497.0
2022-10-05 03:00:00,26.6,7.49,5.46,38.0,485.5
2022-10-05 04:00:00,26.6,7.52,5.58,38.0,474.7
2022-10-05 05:00:00,26.6,7.54,5.69,37.4,466.0
2022-10-05 06:00:00,26.6,7.48,5.5,38.3,477.3
2022-10-05 07:00:00,26.6,7.47,5.48,37.2,475.6
2022-10-05 08:00:00,26.5,7.51,5.72,37.7,461.3
2022-10-05 09:00:00,26.5,7.59,5.94,34.5,439.7
2022-10-05 10:00:00,26.5,7.59,5.93,34.5,439.8
2022-10-05 11:00:00,26.5,7.48,5.6,35.5,460.3
2022-10-05 12:00:00,26.5,7.51,5.65,34.3,450.3
2022-10-05 13:00:00,26.5,7.45,5.44,35.5,462.8
2022-10-05 14:00:00,26.5,7.45,5.46,33.9,457.8
2022-10-05 15:00:00,26.5,7.44,5.4,34.2,458.3
2022-10-05 16:00:00,26.5,7.44,5.45,33.4,454.8
2022-10-05 17:00:00,26.4,7.44,5.44,33.1,453.4
2022-10-05 18:00:00,26.4,7.44,5.46,33.8,452.8
2022-10-05 19:00:00,26.5,7.42,5.33,33.4,453.3
2022-10-05 20:00:00,26.4,7.42,5.41,32.8,449.0
2022-10-05 21:00:00,26.4,7.41,5.36,31.5,449.7
2022-10-05 22:00:00,26.4,7.45,5.51,31.5,439.7
2022-10-05 23:00:00,26.3,7.45,5.62,33.1,434.3
2022-10-06 00:00:00,26.4,7.4,5.35,30.7,444.0
2022-10-06 01:00:00,26.4,7.39,5.3,30.7,443.7
2022-10-06 02:00:00,26.4,7.38,5.25,30.2,443.2
2022-10-06 03:00:00,26.2,7.49,5.72,29.9,423.0
2022-10-06 04:00:00,26.3,7.43,5.51,29.4,430.9
2022-10-06 05:00:00,26.3,7.41,5.38,29.8,433.0
2022-10-06 06:00:00,26.2,7.43,5.53,29.3,425.1
2022-10-06 07:00:00,26.2,7.46,5.67,28.8,418.1
2022-10-06 08:00:00,26.2,7.46,5.69,27.8,416.0
2022-10-06 09:00:00,26.2,7.44,5.63,27.6,415.8
2022-10-06 10:00:00,26.2,7.45,5.65,27.5,412.8
2022-10-06 11:00:00,26.1,7.47,5.71,27.9,408.5
2022-10-06 12:00:00,26.0,7.49,5.86,29.2,403.1
2022-10-06 13:00:00,25.9,7.58,6.57,29.6,397.9
2022-10-06 14:00:00,25.8,7.57,6.56,26.5,397.3
2022-10-06 15:00:00,25.6,7.77,7.06,25.4,374.3
2022-10-06 16:00:00,25.4,7.8,7.16,24.7,368.3
2022-10-06 17:00:00,25.6,7.62,6.75,25.9,381.3
2022-10-06 18:00:00,25.7,7.62,6.72,25.5,377.9
2022-10-06 19:00:00,25.6,7.64,6.99,25.2,370.2
2022-10-06 20:00:00,25.5,7.67,7.02,24.2,366.0
2022-10-06 21:00:00,25.4,7.68,7.09,24.9,364.9
2022-10-06 22:00:00,25.4,7.74,7.15,23.7,359.7
2022-10-06 23:00:00,25.4,7.74,7.17,23.8,359.2
2022-10-07 00:00:00,25.4,7.7,7.1,23.2,356.1
2022-10-07 01:00:00,25.3,7.72,7.19,23.4,351.5
2022-10-07 02:00:00,24.6,8.15,7.78,22.2,336.9
2022-10-07 03:00:00,24.9,7.89,7.42,22.0,346.0
2022-10-07 04:00:00,25.0,7.76,7.03,23.2,350.9
2022-10-07 05:00:00,25.0,7.75,7.1,23.5,349.4
2022-10-07 06:00:00,25.1,7.74,7.12,22.2,347.6
2022-10-07 07:00:00,25.1,7.74,7.09,22.8,346.2
2022-10-07 08:00:00,25.0,7.74,7.14,25.8,340.9
